,address_id,cluster_id,id,transaction_id,received,sent
21198,50303556,1,121015115,26437630,0,1000000
21199,50303556,1,121015130,26437630,0,1000000
21200,50303556,1,121015140,26437630,0,1000000
21201,50303556,1,121015154,26437630,0,1000000
21202,50303556,1,121015192,26437631,0,1000000
21203,50303556,1,121015204,26437632,0,1000000
21204,50303556,1,121015221,26437632,0,1000000
21205,50303556,1,121015228,26437632,0,1000000
21206,50303556,1,121015239,26437632,0,1000000
21207,50303556,1,121015246,26437632,0,1000000
21208,50303556,1,121015252,26437632,0,1000000
21209,50303556,1,121015260,26437632,0,1000000
21210,50303556,1,121015264,26437632,0,1000000
21211,50303556,1,121015280,26437632,0,1000000
21212,50303556,1,121015307,26437632,0,1000000
21213,50303556,1,121015322,26437632,0,1000000
21214,50303556,1,121015328,26437632,0,1000000
21215,50303556,1,121015343,26437632,0,1000000
21216,50303556,1,121015348,26437632,0,1000000
21217,50303556,1,121015408,26437632,0,1000000
21218,50303556,1,121015412,26437632,0,1000000
21219,50303556,1,121015418,26437632,0,1000000
21220,50303556,1,121077567,26448366,1000000,0
21221,50303556,1,121104982,26453735,1000000,0
21222,50303556,1,121121699,26456915,0,1000000
21223,50303556,1,121150709,26462171,0,1000000
21224,50303556,1,121150715,26462172,1329000,0
21225,50303556,1,121198753,26471297,0,1329000
21226,50303556,1,121277589,26486589,20040,0
21227,50303556,1,121277977,26486715,0,1000000
21228,50303556,1,121302118,26491137,0,20040
21229,50303556,1,121302119,26491137,0,1000000
21230,50303556,1,121316479,26494422,1000000,0
21231,50303556,1,121343492,26499860,0,1000000
21232,50303556,1,121361541,26503360,0,1000000
21233,50303556,1,121486961,26527230,1000000,0
21234,50303556,1,121710714,26570120,3000000,0
21235,50303556,1,121719601,26571837,10000,0
21236,50303556,1,121720659,26572152,0,3000000
21237,50303556,1,121728412,26573523,5500,0
21238,50303556,1,121729540,26573865,0,10000
21239,50303556,1,121740977,26575587,3000000,0
21240,50303556,1,121756525,26578752,0,5500
21241,50303556,1,121771873,26581544,0,1000000
21242,50303556,1,121771875,26581544,1000000,0
21243,50303556,1,121811803,26587608,5500,0
21244,50303556,1,121824943,26589524,0,3000000
21245,50303556,1,121830403,26590780,0,1000000
21246,50303556,1,121830432,26590783,0,5500
21247,50303556,1,121989359,26621967,0,1000000
21248,50303556,1,122007964,26625815,0,1000000
21249,50303556,1,122007968,26625815,0,1000000
21250,50303556,1,122030208,26630210,380000,0
21251,50303556,1,122060428,26635804,0,380000
21252,50303556,1,122119605,26647502,10000,0
21253,50303556,1,122126430,26648929,5500,0
21254,50303556,1,122126797,26648986,0,10000
21255,50303556,1,122127639,26649023,0,1000000
21256,50303556,1,122127644,26649023,4000000,0
21257,50303556,1,122159945,26655419,0,5500
21258,50303556,1,122159946,26655419,0,1000000
21259,50303556,1,122192331,26661966,0,4000000
21260,50303556,1,122379053,26699203,0,1000000
21261,50303556,1,122566476,26734467,3000000,0
21262,50303556,1,122590265,26739277,0,3000000
21263,50303556,1,122601308,26741570,4000000,0
21264,50303556,1,122632596,26747673,0,4000000
21265,50303556,1,122759891,26772520,3000000,0
21266,50303556,1,122794624,26778314,0,3000000
21267,50303556,1,123069027,26831720,4321000,0
21268,50303556,1,123087316,26835128,0,4321000
21269,50303556,1,123203882,26859351,3000000,0
21270,50303556,1,123244098,26866845,0,3000000
21271,50303556,1,123247287,26867028,5500,0
21272,50303556,1,123270227,26870348,0,5500
21273,50303556,1,123337261,26884568,2000000,0
21274,50303556,1,123360138,26889311,5500,0
21275,50303556,1,123360904,26889548,0,2000000
21276,50303556,1,123380790,26893683,0,5500
21277,50303556,1,123494844,26916487,270000,0
21278,50303556,1,123497818,26917151,260000,0
21279,50303556,1,123501724,26918013,280000,0
21280,50303556,1,123501894,26918032,0,270000
21281,50303556,1,123504857,26918606,270000,0
21282,50303556,1,123506091,26918873,270000,0
21283,50303556,1,123506108,26918878,0,260000
21284,50303556,1,123510987,26919763,0,280000
21285,50303556,1,123513755,26920287,270000,0
21286,50303556,1,123522043,26921334,0,270000
21287,50303556,1,123522044,26921334,0,270000
21288,50303556,1,123523777,26921702,0,270000
21289,50303556,1,123806859,26980744,270000,0
21290,50303556,1,123809564,26981371,270000,0
21291,50303556,1,123813533,26981892,270000,0
21292,50303556,1,123817263,26982487,270000,0
21293,50303556,1,123817272,26982490,270000,0
21294,50303556,1,123822558,26983542,0,270000
21295,50303556,1,123822560,26983542,0,270000
21296,50303556,1,123823965,26983782,0,270000
21297,50303556,1,123824462,26983905,270000,0
21298,50303556,1,123827382,26984266,0,270000
21299,50303556,1,123829709,26984733,0,270000
21300,50303556,1,123830725,26984908,270000,0
21301,50303556,1,123832476,26985264,0,270000
21302,50303556,1,123845378,26988057,0,270000
21303,50303556,1,123895165,26998514,3000000,0
21304,50303556,1,123915559,27002434,16018000,0
21305,50303556,1,123915587,27002442,0,3000000
21306,50303556,1,124039967,27027244,2000000,0
21307,50303556,1,124046185,27028358,4000000,0
21308,50303556,1,124087205,27036194,0,2000000
21309,50303556,1,124113338,27041863,10000,0
21310,50303556,1,124123969,27044006,0,4000000
21311,50303556,1,124123986,27044010,0,10000
21312,50303556,1,124154035,27050524,270000,0
21313,50303556,1,124154366,27050637,0,16018000
21314,50303556,1,124158890,27051223,250000,0
21315,50303556,1,124158947,27051235,350000,0
21316,50303556,1,124169846,27053218,0,350000
21317,50303556,1,124169880,27053224,0,270000
21318,50303556,1,124169883,27053224,0,250000
21319,50303556,1,124170217,27053249,250000,0
21320,50303556,1,124170226,27053252,240000,0
21321,50303556,1,124186642,27056826,0,250000
21322,50303556,1,124186836,27056853,0,240000
21323,50303556,1,124188797,27057309,5500,0
21324,50303556,1,124213456,27062427,3000000,0
21325,50303556,1,124270881,27075010,0,3000000
21326,50303556,1,124270883,27075010,3000000,0
21327,50303556,1,124271756,27075217,0,5500
21328,50303556,1,124271758,27075217,5500,0
21329,50303556,1,124295313,27079766,5000000,0
21330,50303556,1,124314522,27083979,0,5500
21331,50303556,1,124314523,27083979,0,3000000
21332,50303556,1,124426116,27106013,0,5000000
21333,50303556,1,124463568,27114132,250000,0
21334,50303556,1,124465343,27114563,230000,0
21335,50303556,1,124478773,27117356,0,230000
21336,50303556,1,124483617,27118557,0,250000
21337,50303556,1,124748923,27171596,2000000,0
21338,50303556,1,124754100,27172670,0,2000000
21339,50303556,1,124894013,27199596,4000000,0
21340,50303556,1,124906541,27201791,0,4000000
21341,50303556,1,124943137,27208756,2000000,0
21342,50303556,1,124951924,27210441,0,2000000
21343,50303556,1,125235535,27265214,3000000,0
21344,50303556,1,125262341,27270918,0,3000000
21345,50303556,1,125619447,27343952,5000000,0
21346,50303556,1,125642172,27347952,0,5000000
21347,50303556,1,125642174,27347952,5000000,0
21348,50303556,1,125689037,27357095,1400000,0
21349,50303556,1,125696596,27359219,10000,0
21350,50303556,1,125706450,27361215,0,5000000
21351,50303556,1,125730884,27365193,0,10000
21352,50303556,1,125773369,27372787,0,1400000
21353,50303556,1,126455525,27508443,2000000,0
21354,50303556,1,126537169,27516671,0,2000000
21355,50303556,1,126542147,27517878,4000000,0
21356,50303556,1,126580746,27525445,2000000,0
21357,50303556,1,126597222,27529267,1138000,0
21358,50303556,1,126599169,27529813,0,2000000
21359,50303556,1,126607280,27531512,15000,0
21360,50303556,1,126607562,27531565,0,4000000
21361,50303556,1,126637197,27537811,0,1138000
21362,50303556,1,126637455,27537852,0,15000
21363,50303556,1,126943980,27596800,1400000,0
21364,50303556,1,126970061,27601972,0,1400000
21365,50303556,1,127071460,27622675,1000000,0
21366,50303556,1,127117729,27632368,2000000,0
21367,50303556,1,127148368,27638534,0,2000000
21368,50303556,1,127182228,27645013,0,1000000
21369,50303556,1,127183222,27645232,5500,0
21370,50303556,1,127265676,27660495,4000000,0
21371,50303556,1,127286394,27664140,7826000,0
21372,50303556,1,127287653,27664463,0,4000000
21373,50303556,1,127310406,27668892,0,5500
21374,50303556,1,127313318,27669379,10000,0
21375,50303556,1,127352524,27677922,0,10000
21376,50303556,1,127354846,27678389,995000,0
21377,50303556,1,127360552,27679781,0,7826000
21378,50303556,1,127361024,27679902,0,995000
21379,50303556,1,127376900,27683318,1000000,0
21380,50303556,1,127399210,27688095,15000,0
21381,50303556,1,127402602,27688808,0,1000000
21382,50303556,1,127411168,27690834,0,15000
21383,50303556,1,127419966,27692499,4000000,0
21384,50303556,1,127438242,27696566,0,4000000
21385,50303556,1,127445133,27698187,1100000,0
21386,50303556,1,127465647,27702666,0,1100000
21387,50303556,1,127579921,27725196,4000000,0
21388,50303556,1,127610486,27731415,0,4000000
21389,50303556,1,127621958,27733379,1000000,0
21390,50303556,1,127639002,27736724,10708730,0
21391,50303556,1,127639402,27736827,0,1000000
21392,50303556,1,127685743,27746215,3000000,0
21393,50303556,1,127691751,27747353,5000000,0
21394,50303556,1,127698888,27748893,0,3000000
21395,50303556,1,127701195,27749449,2130000,0
21396,50303556,1,127724558,27754084,0,2130000
21397,50303556,1,127748936,27758063,2300000,0
21398,50303556,1,127751158,27758679,0,5000000
21399,50303556,1,127831981,27774859,6131800,0
21400,50303556,1,127832205,27774894,0,2300000
21401,50303556,1,127835578,27775665,0,6131800
21402,50303556,1,127850854,27778740,2000000,0
21403,50303556,1,127868680,27782266,5500,0
21404,50303556,1,127870433,27782722,0,2000000
21405,50303556,1,127880730,27784872,0,5500
21406,50303556,1,127985740,27807375,0,10708730
21407,50303556,1,127993391,27808823,30000,0
21408,50303556,1,128005522,27811623,0,30000
21409,50303556,1,128048457,27820704,1000000,0
21410,50303556,1,128068000,27825060,2000000,0
21411,50303556,1,128088422,27829500,0,1000000
21412,50303556,1,128136888,27839603,0,2000000
21413,50303556,1,128311510,27872857,4000000,0
21414,50303556,1,128367110,27884888,2000000,0
21415,50303556,1,128376778,27887193,0,4000000
21416,50303556,1,128403776,27893282,2100000,0
21417,50303556,1,128429878,27898786,0,2100000
21418,50303556,1,128431751,27899261,2663000,0
21419,50303556,1,128471478,27907399,0,2663000
21420,50303556,1,128471796,27907440,0,2000000
21421,50303556,1,128582139,27930136,2000000,0
21422,50303556,1,128602104,27934761,5500,0
21423,50303556,1,128602617,27934848,0,2000000
21424,50303556,1,128658336,27945741,0,5500
21425,50303556,1,128811556,27977965,4000000,0
21426,50303556,1,128868383,27990170,0,4000000
21427,50303556,1,128888533,27994672,2450000,0
21428,50303556,1,128957486,28009228,0,2450000
21429,50303556,1,129065144,28031524,4400000,0
21430,50303556,1,129068269,28032120,5000000,0
21431,50303556,1,129096559,28038236,0,4400000
21432,50303556,1,129181144,28054933,0,5000000
21433,50303556,1,129511108,28127678,1500000,0
21434,50303556,1,129544316,28134843,15000,0
21435,50303556,1,129545087,28135002,0,1500000
21436,50303556,1,129548660,28135852,0,15000
21437,50303556,1,129651931,28157022,1000000,0
21438,50303556,1,129669631,28161186,0,1000000
21439,50303556,1,129672350,28161674,15000,0
21440,50303556,1,129711379,28170465,0,15000
21441,50303556,1,129711380,28170465,3000000,0
21442,50303556,1,129818875,28193639,910785,0
21443,50303556,1,129824750,28194809,0,3000000
21444,50303556,1,129878162,28204032,0,910785
21445,50303556,1,130156079,28261633,2000000,0
21446,50303556,1,130156629,28261729,0,2000000
21447,50303556,1,130253650,28282235,3000000,0
21448,50303556,1,130265741,28284474,0,3000000
21449,50303556,1,130938350,28418555,5000000,0
21450,50303556,1,130944149,28419510,10000,0
21451,50303556,1,130948019,28420569,0,5000000
21452,50303556,1,130976346,28426318,0,10000
21453,50303556,1,131201499,28471034,2143000,0
21454,50303556,1,131223049,28475379,0,2143000
21455,50303556,1,131397581,28512076,5000000,0
21456,50303556,1,131408965,28514739,0,5000000
21457,50303556,1,131577391,28548677,100000,0
21458,50303556,1,131609973,28555937,0,100000
21459,50303556,1,131646263,28562860,2000000,0
21460,50303556,1,131651358,28563969,100000,0
21461,50303556,1,131699520,28574600,0,100000
21462,50303556,1,131701035,28574825,0,2000000
21463,50303556,1,131751240,28582896,1000000,0
21464,50303556,1,131751675,28583032,1000000,0
21465,50303556,1,131751678,28583033,1000000,0
21466,50303556,1,131782957,28589860,0,1000000
21467,50303556,1,131783034,28589881,0,1000000
21468,50303556,1,131785286,28590194,0,1000000
21469,50303556,1,132188511,28672184,4000000,0
21470,50303556,1,132230810,28680703,0,4000000
21471,50303556,1,132234503,28681547,1300000,0
21472,50303556,1,132268026,28688201,4924000,0
21473,50303556,1,132268223,28688241,0,1300000
21474,50303556,1,132295799,28693054,3000000,0
21475,50303556,1,132308947,28695806,0,4924000
21476,50303556,1,132327803,28699102,5000000,0
21477,50303556,1,132347633,28701989,0,3000000
21478,50303556,1,132426190,28717504,0,5000000
21479,50303556,1,132427989,28717957,8009000,0
21480,50303556,1,132445309,28721728,2000000,0
21481,50303556,1,132485988,28730186,0,2000000
21482,50303556,1,132486972,28730361,100000,0
21483,50303556,1,132497773,28732819,0,100000
21484,50303556,1,132545392,28743044,3210000,0
21485,50303556,1,132547988,28743686,0,8009000
21486,50303556,1,132579940,28749864,0,3210000
21487,50303556,1,132584923,28750901,2000000,0
21488,50303556,1,132613076,28757032,0,2000000
21489,50303556,1,132613803,28757195,4000000,0
21490,50303556,1,132654499,28766149,0,4000000
21491,50303556,1,132664612,28767652,2000000,0
21492,50303556,1,132707199,28775759,0,2000000
21493,50303556,1,132835629,28802020,1000000,0
21494,50303556,1,132854586,28806131,0,1000000
21495,50303556,1,133092770,28851439,125640,0
21496,50303556,1,133092926,28851491,123456,0
21497,50303556,1,133092971,28851506,124568,0
21498,50303556,1,133093173,28851565,111000,0
21499,50303556,1,133094949,28851931,1000000,0
21500,50303556,1,133102084,28853324,0,125640
21501,50303556,1,133102086,28853324,0,124568
21502,50303556,1,133102088,28853324,0,123456
21503,50303556,1,133102090,28853324,0,1000000
21504,50303556,1,133111236,28855531,0,111000
21505,50303556,1,133258063,28882713,2000000,0
21506,50303556,1,133278729,28886531,3005000,0
21507,50303556,1,133278839,28886554,0,2000000
21508,50303556,1,133339243,28896912,5500,0
21509,50303556,1,133339756,28897050,0,3005000
21510,50303556,1,133344393,28898163,0,5500
21511,50303556,1,133545305,28938349,100000,0
21512,50303556,1,133720740,28969756,3126541,0
21513,50303556,1,133745572,28975503,0,3126541
21514,50303556,1,133745573,28975503,0,100000
21515,50303556,1,133873670,29002495,4000000,0
21516,50303556,1,133887322,29004792,0,4000000
21517,50303556,1,134002665,29027279,170000,0
21518,50303556,1,134024679,29031903,0,170000
21519,50303556,1,134505455,29129362,5000000,0
21520,50303556,1,134577904,29141399,0,5000000
21521,50303556,1,134913269,29204859,2000000,0
21522,50303556,1,134937522,29208418,5500,0
21523,50303556,1,134940047,29209042,0,2000000
21524,50303556,1,134940050,29209042,3000000,0
21525,50303556,1,134952901,29211160,5500,0
21526,50303556,1,134953548,29211320,0,3000000
21527,50303556,1,134995393,29218196,0,5500
21528,50303556,1,134995394,29218196,0,5500
21529,50303556,1,135121902,29240289,4000000,0
21530,50303556,1,135122636,29240402,5000000,0
21531,50303556,1,135147201,29243874,0,5000000
21532,50303556,1,135150697,29244619,15000,0
21533,50303556,1,135168390,29247269,0,15000
21534,50303556,1,135223325,29256770,0,4000000
21535,50303556,1,135236193,29258423,2000000,0
21536,50303556,1,135262568,29263135,0,2000000
21537,50303556,1,135304078,29270248,1000000,0
21538,50303556,1,135309220,29271008,0,1000000
21539,50303556,1,136075965,29414489,2345000,0
21540,50303556,1,139448795,30053430,2134000,0
21541,50303368,1,94419962,20731129,2000000,0
21542,50303368,1,94419966,20731130,2000000,0
21543,50303368,1,94420262,20731198,2000000,0
21544,50303368,1,94590728,20768257,0,2000000
21545,50303368,1,94731697,20799041,0,2000000
21546,50303368,1,94731699,20799041,0,2000000
21547,50303368,1,97822244,21463433,2000000,0
21548,50303368,1,97823671,21463727,3000000,0
21549,50303368,1,97850699,21469931,0,3000000
21550,50303368,1,97854580,21470848,2000000,0
21551,50303368,1,97859724,21471959,2000000,0
21552,50303368,1,97864114,21473004,1000000,0
21553,50303368,1,97893607,21480014,0,1000000
21554,50303368,1,97895110,21480367,1000000,0
21555,50303368,1,97908046,21483238,1000000,0
21556,50303368,1,97912831,21483884,1000000,0
21557,50303368,1,97942053,21490252,2000000,0
21558,50303368,1,97961664,21494792,1000000,0
21559,50303368,1,97970477,21496666,2000000,0
21560,50303368,1,97971543,21496886,1000000,0
21561,50303368,1,97986629,21500222,0,2000000
21562,50303368,1,98005202,21504583,3000000,0
21563,50303368,1,98033960,21510947,2000000,0
21564,50303368,1,98034563,21511097,0,2000000
21565,50303368,1,98034565,21511097,0,3000000
21566,50303368,1,98049401,21514443,3000000,0
21567,50303368,1,98049503,21514462,0,2000000
21568,50303368,1,98056924,21515661,0,2000000
21569,50303368,1,98057009,21515675,2000000,0
21570,50303368,1,98061809,21516774,1000000,0
21571,50303368,1,98067975,21518164,0,3000000
21572,50303368,1,98088740,21522827,1000000,0
21573,50303368,1,98089635,21522968,0,2000000
21574,50303368,1,98091577,21523386,0,2000000
21575,50303368,1,98095086,21524197,1000000,0
21576,50303368,1,98105882,21526635,0,2000000
21577,50303368,1,98111904,21527791,3000000,0
21578,50303368,1,98117322,21528889,3000000,0
21579,50303368,1,98121948,21529871,3000000,0
21580,50303368,1,98122053,21529906,3000000,0
21581,50303368,1,98125393,21530615,0,3000000
21582,50303368,1,98128169,21531184,1000000,0
21583,50303368,1,98133426,21532283,0,3000000
21584,50303368,1,98134972,21532534,3000000,0
21585,50303368,1,98135557,21532647,0,3000000
21586,50303368,1,98140155,21533724,0,3000000
21587,50303368,1,98143280,21534401,0,1000000
21588,50303368,1,98147169,21535250,0,3000000
21589,50303368,1,98149315,21535681,1000000,0
21590,50303368,1,98169265,21540001,2000000,0
21591,50303368,1,98182179,21542893,0,2000000
21592,50303368,1,98198297,21546634,3000000,0
21593,50303368,1,98203084,21547674,0,1000000
21594,50303368,1,98224864,21552605,0,3000000
21595,50303368,1,98241011,21555887,3000000,0
21596,50303368,1,98244998,21556756,3000000,0
21597,50303368,1,98259251,21560034,0,3000000
21598,50303368,1,98264651,21561281,0,3000000
21599,50303368,1,98290324,21566115,3000000,0
21600,50303368,1,98290478,21566162,0,1000000
21601,50303368,1,98303389,21569000,3000000,0
21602,50303368,1,98306704,21569729,0,3000000
21603,50303368,1,98312860,21570827,0,3000000
21604,50303368,1,98341000,21576666,1000000,0
21605,50303368,1,98389306,21587771,1000000,0
21606,50303368,1,98398761,21589915,1000000,0
21607,50303368,1,98447876,21601256,2000000,0
21608,50303368,1,98471259,21606675,1000000,0
21609,50303368,1,98475164,21607543,0,2000000
21610,50303368,1,98475456,21607594,3000000,0
21611,50303368,1,98519597,21616985,0,3000000
21612,50303368,1,98544561,21622542,3000000,0
21613,50303368,1,98558691,21625640,3000000,0
21614,50303368,1,98564992,21627056,2000000,0
21615,50303368,1,98581020,21630622,3000000,0
21616,50303368,1,98581401,21630700,0,2000000
21617,50303368,1,98586679,21631924,2000000,0
21618,50303368,1,98591571,21632976,0,3000000
21619,50303368,1,98603470,21635802,2000000,0
21620,50303368,1,98606738,21636572,1000000,0
21621,50303368,1,98613823,21638076,0,3000000
21622,50303368,1,98620004,21639423,0,3000000
21623,50303368,1,98620005,21639423,0,2000000
21624,50303368,1,98622288,21639866,3000000,0
21625,50303368,1,98627699,21641074,0,3000000
21626,50303368,1,98662676,21649290,0,2000000
21627,50303368,1,98668128,21650549,1000000,0
21628,50303368,1,98678746,21653000,1000000,0
21629,50303368,1,98696874,21657085,3000000,0
21630,50303368,1,98711782,21660567,0,3000000
21631,50303368,1,98721802,21662839,2000000,0
21632,50303368,1,98727077,21664064,3000000,0
21633,50303368,1,98732313,21665327,2000000,0
21634,50303368,1,98738062,21666588,0,2000000
21635,50303368,1,98742794,21667589,0,3000000
21636,50303368,1,98765848,21672647,2000000,0
21637,50303368,1,98772040,21674170,3000000,0
21638,50303368,1,98780995,21675905,0,2000000
21639,50303368,1,98788693,21677564,0,3000000
21640,50303368,1,98794561,21678811,0,2000000
21641,50303368,1,98801467,21680454,2000000,0
21642,50303368,1,98804457,21681017,0,1000000
21643,50303368,1,98809070,21682061,2000000,0
21645,50303368,1,98816341,21683641,3000000,0
21646,50303368,1,98833612,21687466,0,2000000
21647,50303368,1,98833709,21687495,0,3000000
21648,50303368,1,98833818,21687519,0,2000000
21649,50303368,1,98844105,21689893,3000000,0
21651,50303368,1,98848211,21690633,3000000,0
21652,50303368,1,98850037,21691051,2000000,0
21654,50303368,1,98854233,21691950,0,3000000
21655,50303368,1,98857406,21692691,3000000,0
21656,50303368,1,98860526,21693459,2000000,0
21658,50303368,1,98861607,21693778,0,3000000
21660,50303368,1,98879559,21697755,0,1000000
21661,50303368,1,98882878,21698537,0,2000000
21663,50303368,1,98882880,21698537,0,3000000
21665,50303368,1,98885575,21699179,2000000,0
21667,50303368,1,98896927,21701753,2000000,0
21669,50303368,1,98899521,21702310,2000000,0
21671,50303368,1,98899545,21702315,0,2000000
21673,50303368,1,98905241,21703715,0,2000000
21675,50303368,1,98910542,21704886,1000000,0
21677,50303368,1,98918476,21706770,1000000,0
21679,50303368,1,98920875,21707329,0,2000000
21681,50303368,1,98925920,21708456,3000000,0
21683,50303368,1,98934227,21710404,1000000,0
21685,50303368,1,98945820,21713312,0,1000000
21687,50303368,1,98945822,21713312,0,3000000
21689,50303368,1,98945824,21713312,0,2000000
21691,50303368,1,98945827,21713312,0,1000000
21693,50303368,1,98948614,21713881,3000000,0
21695,50303368,1,99000600,21725660,1000000,0
21697,50303368,1,99009166,21727673,3000000,0
21699,50303368,1,99022178,21730732,1000000,0
21701,50303368,1,99038853,21734585,3000000,0
21703,50303368,1,99041700,21735285,0,3000000
21705,50303368,1,99048215,21736431,0,3000000
21707,50303368,1,99049362,21736658,0,3000000
21709,50303368,1,99080109,21743308,2000000,0
21711,50303368,1,99082728,21743929,1000000,0
21713,50303368,1,99087208,21744938,3000000,0
21715,50303368,1,99089794,21745552,2000000,0
21717,50303368,1,99092513,21746179,3000000,0
21719,50303368,1,99099138,21747701,0,3000000
21721,50303368,1,99102617,21748488,0,3000000
21723,50303368,1,99120131,21752665,3000000,0
21725,50303368,1,99135562,21756445,0,3000000
21727,50303368,1,99140502,21757585,1000000,0
21729,50303368,1,99140549,21757596,2000000,0
21731,50303368,1,99149571,21759420,0,2000000
21733,50303368,1,99155893,21760897,1000000,0
21735,50303368,1,99158632,21761677,3000000,0
21737,50303368,1,99158724,21761697,0,2000000
21739,50303368,1,99158770,21761709,0,2000000
21741,50303368,1,99187114,21767530,3000000,0
21743,50303368,1,99203767,21771528,0,3000000
21745,50303368,1,99225996,21776584,2000000,0
21747,50303368,1,99228800,21777385,0,3000000
21749,50303368,1,99233986,21778455,0,1000000
21751,50303368,1,99237248,21779106,1000000,0
21753,50303368,1,99294744,21792013,0,2000000
21755,50303368,1,99296198,21792349,3000000,0
21757,50303368,1,99310207,21795391,3000000,0
21759,50303368,1,99318374,21797257,0,1000000
21761,50303368,1,99318375,21797257,0,3000000
21763,50303368,1,99321534,21797893,3000000,0
21765,50303368,1,99340691,21802086,0,3000000
21767,50303368,1,99340692,21802086,0,3000000
21769,50303368,1,99362339,21806914,3000000,0
21771,50303368,1,99363606,21807221,0,1000000
21773,50303368,1,99378338,21810872,1000000,0
21775,50303368,1,99382050,21811696,1000000,0
21777,50303368,1,99387759,21813107,0,3000000
21779,50303368,1,99399081,21815761,3000000,0
21781,50303368,1,99413477,21818942,2000000,0
21783,50303368,1,99437016,21824256,1000000,0
21785,50303368,1,99437423,21824373,0,3000000
21787,50303368,1,99458416,21829073,3000000,0
21789,50303368,1,99464802,21830549,0,3000000
21791,50303368,1,99469878,21831669,2000000,0
21793,50303368,1,99480443,21833936,3000000,0
21795,50303368,1,99488138,21835730,3000000,0
21797,50303368,1,99495477,21837497,0,2000000
21799,50303368,1,99594545,21858173,1000000,0
21801,50303368,1,99600766,21859669,3000000,0
21803,50303368,1,99602995,21860119,3000000,0
21805,50303368,1,99604539,21860569,3000000,0
21807,50303368,1,99605360,21860688,0,3000000
21809,50303368,1,99775882,21899095,0,3000000
21811,50303368,1,99777511,21899484,0,3000000
21813,50303368,1,99778208,21899621,0,3000000
21815,50303368,1,99780132,21900086,0,3000000
21817,50303368,1,99786320,21901445,1000000,0
21819,50303368,1,99793740,21903200,2000000,0
21821,50303368,1,99814878,21908136,3000000,0
21823,50303368,1,99826235,21910692,0,2000000
21824,50303368,1,99827430,21910944,0,3000000
21826,50303368,1,99829573,21911396,2000000,0
21828,50303368,1,99832774,21912049,0,2000000
21830,50303368,1,99839608,21913545,0,2000000
21832,50303368,1,99854065,21916568,2000000,0
21834,50303368,1,99858866,21917612,3000000,0
21836,50303368,1,99869617,21920053,0,2000000
21838,50303368,1,99873317,21920839,2000000,0
21840,50303368,1,99873746,21920974,2000000,0
21842,50303368,1,99880413,21922356,0,1000000
21844,50303368,1,99898376,21926207,3000000,0
21846,50303368,1,99906241,21927938,2000000,0
21848,50303368,1,99908538,21928455,1000000,0
21850,50303368,1,99914079,21929727,0,3000000
21852,50303368,1,99934743,21934285,3000000,0
21854,50303368,1,99937111,21934783,0,3000000
21856,50303368,1,99963797,21940422,0,2000000
21858,50303368,1,99963798,21940422,0,2000000
21860,50303368,1,99963844,21940429,0,3000000
21862,50303368,1,99980788,21944179,2000000,0
21864,50303368,1,100007177,21947900,1000000,0
21866,50303368,1,100007288,21947913,0,2000000
21868,50303368,1,100007289,21947913,0,2000000
21870,50303368,1,100034172,21951616,1000000,0
21872,50303368,1,100061746,21956436,3000000,0
21874,50303368,1,100072730,21958134,0,3000000
21876,50303368,1,100104712,21963667,1000000,0
21878,50303368,1,100116054,21965133,3000000,0
21880,50303368,1,100371321,22016127,3000000,0
21882,50303368,1,100397426,22022090,0,3000000
21884,50303368,1,100413583,22025649,3000000,0
21886,50303368,1,100420756,22027436,0,3000000
21888,50303368,1,100431221,22029747,2000000,0
21890,50303368,1,100436034,22030865,0,3000000
21892,50303368,1,100445817,22032731,0,2000000
21894,50303368,1,100451037,22033706,1000000,0
21896,50303368,1,100459839,22035629,2000000,0
21898,50303368,1,100464040,22036349,3000000,0
21900,50303368,1,100466674,22036916,1000000,0
21902,50303368,1,101508884,22270991,100000,0
21903,50303368,1,101508908,22270999,200000,0
21904,50303368,1,101511556,22271546,0,3000000
21905,50303368,1,101512817,22271909,100000,0
21906,50303368,1,101512850,22271920,400000,0
21907,50303368,1,101512868,22271926,800000,0
21908,50303368,1,101512883,22271931,1600000,0
21909,50303368,1,101512886,22271932,1600000,0
21910,50303368,1,101512898,22271936,3200000,0
21911,50303368,1,101512901,22271937,3200000,0
21912,50303368,1,101512904,22271938,3200000,0
21913,50303368,1,101512907,22271939,4900000,0
21914,50303368,1,101512910,22271940,4900000,0
21915,50303368,1,101512913,22271941,4900000,0
21916,50303368,1,101514087,22272181,200000,0
21917,50303368,1,101520003,22273690,4900000,0
21918,50303368,1,101577531,22286453,0,100000
21919,50303368,1,101580456,22287180,0,4900000
21920,50303368,1,101580552,22287200,0,200000
21921,50303368,1,101586194,22288479,0,3200000
21922,50303368,1,101591762,22289749,0,200000
21923,50303368,1,101605596,22292940,0,100000
21924,50303368,1,101612639,22294596,0,4900000
21925,50303368,1,101617582,22295684,0,400000
21926,50303368,1,101617584,22295684,0,4900000
21927,50303368,1,101626956,22297696,0,3200000
21928,50303368,1,101633501,22299195,0,3200000
21929,50303368,1,101643521,22301485,5000000,0
21930,50303368,1,101644438,22301716,0,4900000
21931,50303368,1,101661664,22305518,0,2000000
21932,50303368,1,102147180,22415715,0,5000000
21933,50303368,1,102746601,22550592,0,1600000
21935,50303368,1,102746602,22550592,0,1600000
21937,50303368,1,102771683,22556570,3000000,0
